,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,max_value,max_Action
1,23.219553,22.1988,23.564625,23.279957,23.84844,22.942165,22.914326,23.896177,23.343794,9.415482,9.5792465,9.500895,9.387594,9.666019,9.61735,9.6164,9.71345,9.470276,2.6655512,2.7361991,2.6523764,2.6702437,2.7030404,2.6714044,2.7164295,2.6897292,2.747646,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,35.30997412,34.52852666,35.72934921,35.35060516,36.22944963,35.24313665,35.26193901,36.31000154,35.57398958,36.31000154,8
2,7.4461694,8.0788,6.9983745,7.9632916,7.1551256,7.2835784,8.520598,7.0588684,7.747294,1.7091956,1.70701,1.6583991,1.7289984,1.7480896,1.6980358,1.706389,1.7352712,1.7233927,0.3408388,0.33629072,0.33386517,0.35382867,0.33935213,0.3316604,0.3400805,0.3352785,0.34675336,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,9.505591723,10.13638178,9.002091583,10.05892913,9.254517557,9.325491853,10.58185101,9.140063443,9.82971364,10.58185101,7
3,5.8207073,5.9706373,6.5400405,5.3664513,5.950645,6.695487,5.4694934,6.1948485,5.140169,0.51194334,0.520149,0.5161156,0.5182185,0.5164425,0.5123656,0.50403666,0.50878656,0.5198507,0.1738931,0.16939461,0.1660049,0.18979478,0.17126906,0.16286635,0.17360961,0.16675627,0.18232083,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,6.515931663,6.674461972,7.233613813,6.08727504,6.650306787,7.382936203,6.16192318,6.881036673,5.85461411,7.382936203,6
4,13.786152,13.342454,13.616637,13.757231,14.183245,13.404614,13.671473,13.70953,14.401379,3.5785828,3.5638375,3.5914288,3.5575309,3.5662835,3.5600343,3.4480686,3.5984373,3.5479786,0.7398101,0.7351435,0.73502207,0.74584115,0.74104136,0.7350488,0.737917,0.7380173,0.73971844,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,18.11393282,17.65571606,17.95454068,18.07341351,18.50252009,17.71191435,17.87224211,18.05662994,18.70134962,18.70134962,9
5,6.1913238,5.7053847,5.5796466,6.5870996,6.148161,5.231745,6.0421653,5.542119,6.6615314,0.96071935,0.9651636,0.94811463,0.970731,0.9754703,0.9567926,0.9538316,0.96605706,0.9685704,0.31891227,0.31437063,0.31181848,0.33228445,0.31727612,0.30949104,0.31821632,0.3131448,0.3251568,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,7.480343343,6.999199992,6.851032523,7.90292551,7.452857647,6.510245893,7.32899673,6.831966203,7.96753218,7.96753218,9
