,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,,
1,23.816593,24.066463,24.120098,23.787016,23.882027,24.132097,24.004108,24.117163,23.95573,8.210863,8.322957,8.252647,8.201873,8.407309,8.356309,8.383431,8.424787,8.234263,3.186578,3.2842572,3.1694736,3.193736,3.235906,3.1943643,3.2568414,3.2184653,3.3006577,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,35.22342192,35.68795826,35.55367141,35.19543546,35.53719223,35.69498755,35.65916391,35.77106064,35.50292428,35.77106064,8
2,23.72966,23.771942,23.923374,23.461168,23.71838,23.792366,23.64373,23.691998,23.545742,4.6334095,4.640708,4.652373,4.633782,4.64552,4.5918684,4.6439476,4.6493998,4.5988936,1.8798826,1.8942538,1.876505,1.8742632,1.8947887,1.8850098,1.8896198,1.8908436,1.8910155,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,30.25234002,30.32118486,30.46370481,29.98202366,30.27063893,30.28146145,30.19208091,30.24288674,30.04792468,30.46370481,3
3,19.826508,19.737516,19.603258,18.933477,19.85158,19.413408,18.978209,19.787878,19.061407,7.245121,7.2121706,7.2346783,7.149367,7.1833715,7.1906576,6.8479395,7.282666,7.2092094,1.2511196,1.246301,1.2491325,1.2482324,1.2558341,1.2520192,1.2477722,1.2541552,1.2433305,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,28.33213652,28.21026866,28.09852161,27.34388686,28.30273583,27.86830205,27.08870421,28.33534454,27.52622048,28.33534454,8
4,3.5621367,3.4695625,3.3998122,3.706363,3.6703813,3.4629269,3.573513,3.4173186,3.82929,0.51194334,0.520149,0.5161156,0.5182185,0.5164425,0.5123656,0.50403666,0.50878656,0.5198507,0.17680335,0.17230392,0.168931,0.19265425,0.1741991,0.1658088,0.17651153,0.16969395,0.18518722,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,4.260271313,4.176296482,4.096311613,4.43004621,4.372973127,4.153318553,4.2688447,4.106444453,4.5466015,4.5466015,9
5,13.305958,13.19534,13.362898,13.778766,13.273582,13.452319,13.883287,13.345844,13.962438,1.1290164,1.1327803,1.131045,1.133135,1.1331751,1.1234171,1.11763,1.1240745,1.1236491,1.0400573,1.0353014,1.0369141,1.0408515,1.043334,1.0386201,1.0373102,1.0410998,1.0354457,0.009387923,0.014281062,0.011452813,0.01281046,0.011950227,0.012217253,0.01478351,0.010645343,0.01227358,15.48441962,15.37770276,15.54230991,15.96556296,15.46204133,15.62657345,16.05301071,15.52166364,16.13380638,16.13380638,9
