,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,max_value,max_Action,
1,0.531365206,0.518457349,0.509137485,0.521076201,0.518447428,0.524107696,0.528079925,0.505997508,0.52466006,0.104320466,0.10402833,0.104862635,0.104048967,0.104530691,0.10463387,0.104866686,0.104976129,0.104539292,0.316656105,0.320905211,0.307527991,0.320692557,0.323147533,0.327850501,0.31646598,0.313254045,0.315712831,0.044301797,0.043075646,0.04305079,0.043455622,0.043478393,0.043407933,0.044084456,0.043034987,0.044140378,0.996643574,0.986466537,0.964578901,0.989273347,0.989604045,1,0.993497048,0.967262669,0.989052561,1,6,right
2,0.498764845,0.489977019,0.507191881,0.494233475,0.481657653,0.481522036,0.494383198,0.492666945,0.496507656,0.112009357,0.111534692,0.111579762,0.110878568,0.111501778,0.112174518,0.11237101,0.111618488,0.112208588,0.332906204,0.332553925,0.335535876,0.334324601,0.319248628,0.33402642,0.333996558,0.334556136,0.32552417,0.047614916,0.046019538,0.045692482,0.046609696,0.046915177,0.045175839,0.046259236,0.046682662,0.046856902,0.991295323,0.980085173,1,0.98604634,0.959323237,0.972898813,0.987010003,0.985524231,0.981097317,1,3,right
3,0.53370088,0.529657707,0.515144598,0.549266076,0.5197795,0.526604356,0.532427713,0.524849934,0.547951756,0.159193516,0.160672958,0.157514899,0.158124914,0.160470504,0.157549486,0.159593614,0.154915902,0.160219815,0.252656845,0.250951272,0.245937713,0.253642793,0.240691924,0.240803215,0.244196764,0.246599154,0.251622743,0.039726141,0.039475987,0.038903926,0.038966217,0.038613208,0.039532081,0.040062307,0.038405346,0.039882984,0.985277382,0.980757924,0.957501135,1,0.959555137,0.964489139,0.976280397,0.964770335,0.999677298,1,4,keft
4,0.450555663,0.43352328,0.44639149,0.439953264,0.4265625,0.433324475,0.452492223,0.416705441,0.466171487,0.083279172,0.081444805,0.081915649,0.081644084,0.078707372,0.078232502,0.08065272,0.080855353,0.081674946,0.4072396,0.422144557,0.409626183,0.415365369,0.371289446,0.404054913,0.387672273,0.386181803,0.424855356,0.026989215,0.025215099,0.025210292,0.026482978,0.026029027,0.024391873,0.025051775,0.02557123,0.027298211,0.968063651,0.962327741,0.963143614,0.963445695,0.902588345,0.940003763,0.945868991,0.909313827,1,1,9,up
5,0.531620163,0.478534422,0.51698658,0.496401406,0.516157517,0.518784979,0.509158805,0.495623751,0.520711197,0.103990869,0.102583016,0.103130922,0.102440099,0.100592895,0.100522087,0.102180164,0.102295097,0.102624503,0.318747642,0.294006206,0.307165242,0.318481107,0.309618759,0.303107632,0.306649848,0.302625909,0.317345915,0.045641326,0.04550286,0.045833612,0.045012233,0.044976388,0.047527806,0.047469905,0.044593772,0.045696007,1,0.920626504,0.973116355,0.962334845,0.971345559,0.969942504,0.965458723,0.94513853,0.986377622,1,1,right
